index,Date,Close,High,Low,Open,Volume,Daily Return
,,AAPL,AAPL,AAPL,AAPL,AAPL,
95,2020-05-19,75.79774475097656,77.10000541594032,75.76627615398213,76.25522871352638,101729600,
96,2020-05-20,77.27184295654297,77.3420341535439,76.61586330214624,76.65459330065981,111504800,
97,2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,
98,2020-05-22,77.18953704833984,77.27183551713587,76.33265345783,76.43431323052285,81803200,
99,2020-05-26,76.66670989990234,78.48455279572174,76.61103413521022,78.30543299444078,125522000,
100,2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,
101,2020-05-28,77.03465270996094,78.29092933411673,76.40046444930317,76.67640563269867,133560800,
102,2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400,
103,2020-06-01,77.90601348876953,78.02704193682199,76.78286594508734,76.91357873734127,80791200,
104,2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,
105,2020-06-03,78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200,
106,2020-06-04,78.01982116699219,78.81860638544032,77.64705128445249,78.52088097581583,87560400,
107,2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,
108,2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,
109,2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400,
110,2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600,
111,2020-06-11,81.30695343017578,84.97653882509627,81.20529361612985,84.5529390302518,201662400,
112,2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,
113,2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800,
114,2020-06-16,85.22343444824219,85.49454452238783,83.44189828296469,85.07336027406866,165428800,
115,2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400,
116,2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,
117,2020-06-19,84.65215301513672,86.30782159170373,83.5459510308644,85.84307640546994,264476000,
118,2020-06-22,86.86700439453125,87.00981715451016,84.99832384422328,85.04431527047004,135445200,
119,2020-06-23,88.72115325927734,90.13718820813904,87.68998805980996,88.10874933547481,212155600,
120,2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200,
121,2020-06-25,88.31205749511719,88.35078749388231,86.55230611311778,87.30994555491553,137522400,
122,2020-06-26,85.59862518310547,88.4282723384794,85.45096655963653,88.2079995637923,205256800,
123,2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,
124,2020-06-30,88.30239868164062,88.58803158175118,87.14052793069565,87.15988924218063,140223200,
125,2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,
126,2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,
127,2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600,
128,2020-07-07,90.21220397949219,91.64759989931855,90.10085985246303,90.87059916943323,112424400,
129,2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000,
130,2020-07-09,92.71024322509766,93.2572869587544,91.66455533300416,93.20403412942578,125642800,
131,2020-07-10,92.8724136352539,92.93051232943125,91.69602034280251,92.30600122922262,90257200,
132,2020-07-13,92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200,
133,2020-07-14,93.97380065917969,94.1650203886337,90.89483503243176,91.82674866099546,170989200,
134,2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000,
135,2020-07-16,93.45577239990234,94.31023318785083,92.85789140298706,93.49450240060445,110577600,
136,2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800,
137,2020-07-20,95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000,
138,2020-07-21,93.91812133789062,96.09663446170768,93.66880290920021,96.02159737840238,103433200,
139,2020-07-22,94.18196105957031,94.86214066616996,93.53325004616464,93.62038702393836,89001600,
140,2020-07-23,89.89513397216797,93.99315739757402,89.08666444146189,93.91569738113668,197004400,
141,2020-07-24,89.67241668701172,90.016140810345,86.31266499943915,88.0966309470678,185438800,
142,2020-07-27,91.79767608642578,91.88965891007823,90.50993871626743,90.73262697532834,121214000,
143,2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,
144,2020-07-29,92.0203857421875,92.20435141750036,90.73506372270917,90.77137079362801,90329200,
145,2020-07-30,93.13384246826172,93.23792519284922,90.78830982976133,91.19496376791191,158130000,
146,2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800,
147,2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200,
148,2020-08-04,106.18072509765625,107.26998160372126,104.9438099795325,105.66514250286653,173071600,
149,2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800,
150,2020-08-06,110.28358459472656,110.77738293578851,106.30901285016994,106.8972095786005,202428800,
151,2020-08-07,107.77619934082031,110.26175680038186,106.98082124977309,109.80586800423681,198045600,
152,2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,
153,2020-08-11,106.09087371826172,109.10506522291367,105.83140397675015,108.60795666047292,187902400,
154,2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000,
155,2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000,
156,2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200,
157,2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600,
158,2020-08-18,112.09255981445312,112.51692321018118,110.58425076333872,110.91889279659107,105633600,
159,2020-08-19,112.23321533203125,113.64452867430332,112.13864675565405,112.49995954797271,145538000,
160,2020-08-20,114.7236328125,114.83760501028006,112.25747159683876,112.27444791147464,126907200,
161,2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,
162,2020-08-24,122.07843780517578,124.91804055011356,120.21609046422509,124.83315898862654,345937600,
163,2020-08-25,121.07694244384766,121.42128630177416,119.35766525675145,120.95327585147248,211495600,
164,2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400,
165,2020-08-27,121.25638580322266,123.65706866628963,120.114236711753,123.3248539361891,155552400,
166,2020-08-28,121.05998992919922,122.64589153107447,120.83689273182479,122.22880256231407,187630000,
167,2020-08-31,125.16539764404297,127.06655257654671,122.21668415759454,123.74924435405829,225702700,
168,2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,
169,2020-09-02,127.45450592041016,133.83693302305636,123.18662864355862,133.45864396806553,200119000,
170,2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600,
171,2020-09-04,117.32801055908203,119.98573625952378,107.56037630423063,116.46473461185484,332607200,
172,2020-09-08,109.43241882324219,115.41715402612338,109.29662311428591,110.52848630276392,231366600,
173,2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500,
174,2020-09-10,110.08230590820312,116.88182317054356,109.12203408038299,116.74602745349068,182274400,
175,2020-09-11,108.63703155517578,111.77004920348398,106.69708456311906,111.12986314395623,180860300,
176,2020-09-14,111.8961410522461,112.44902563888213,109.413011315819,111.27535861813932,140150100,
177,2020-09-15,112.07077026367188,115.26198485471991,110.19872059172918,114.77699796976391,184642000,
178,2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000,
179,2020-09-17,107.02689361572266,108.83104527474275,105.4458391619844,106.42551466292394,178011000,
180,2020-09-18,103.6319580078125,107.55065156434694,102.90447793321525,107.08506846077829,287104900,
181,2020-09-21,106.77470397949219,106.88140167582651,100.0042844680874,101.40104892896447,195713800,
182,2020-09-22,108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400,
183,2020-09-23,103.9035873413086,108.74375412227577,103.56409061974239,108.26846907252015,150718700,
184,2020-09-24,104.97056579589844,106.93961142539536,101.847248976567,102.01214274645399,167743300,
185,2020-09-25,108.90864562988281,109.06384497371614,104.4370662899755,105.17424837255975,149981400,
186,2020-09-28,111.5081787109375,111.85736984450415,109.39363569114487,111.55668035738763,137672400,
187,2020-09-29,110.66427612304688,111.84764500982021,110.15989314523581,111.11047045765872,99382200,
188,2020-09-30,112.33263397216797,113.73910005377913,110.20839693905525,110.37329066576835,142675200,
189,2020-10-01,113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400,
190,2020-10-02,109.62642669677734,111.90587086149135,108.85045216012577,109.50033277715342,144712000,
191,2020-10-05,113.00191497802734,113.14741248595817,110.14049605673375,110.48968711564349,106243800,
192,2020-10-06,109.76221466064453,112.63333559022071,108.87953514429641,112.22594105943094,161498200,
193,2020-10-07,111.62458038330078,112.08046922763401,110.70310088509402,111.17839334850785,96849000,
194,2020-10-08,111.51786041259766,112.90492288741173,111.14926572678705,112.75942537460811,83477200,
195,2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900,
196,2020-10-12,120.66473388671875,121.42131221454332,115.69846570876324,116.45504403658781,240226800,
197,2020-10-13,117.46380615234375,121.62499394990238,116.05734733652297,121.50859444916024,262330500,
198,2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000,
199,2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200,
200,2020-10-16,115.44625091552734,117.90029026113083,115.24255735409358,117.63839325335097,115393800,
201,2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300,
202,2020-10-20,113.98161315917969,115.4074757022461,112.15805784138063,112.71094256212962,124423700,
203,2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000,
204,2020-10-22,112.27445983886719,114.49570058030427,111.14928675399084,113.92341222842757,101988000,
205,2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600,
206,2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700,
207,2020-10-27,113.09892272949219,113.75850508779021,111.10077943831497,112.02225141814819,92276800,
208,2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800,
209,2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200,
210,2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227131,190272600,
211,2020-11-02,105.5040283203125,107.35668150297613,104.09756951905206,105.83382320217856,122866900,
212,2020-11-03,107.1238784790039,108.14234624016166,105.46522463913784,106.36730031348367,107624400,
213,2020-11-04,111.49846649169922,112.11924902667879,108.97653651830575,110.71279021468385,138235500,
214,2020-11-05,115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100,
215,2020-11-06,115.32479858398438,115.82033327578648,112.83737692583377,114.96528648231298,114457900,
216,2020-11-09,113.0219955444336,118.53123307425452,112.75965407719045,117.08348090470506,154515300,
217,2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.27381767890381,138023400,
218,2020-11-11,116.10210418701172,116.23813418126791,113.13858512576901,113.86732041488949,112295000,
219,2020-11-12,115.83003997802734,117.1126137436234,115.20818648034917,116.22841881317535,103162300,
220,2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900,
221,2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000,
222,2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000,
223,2020-11-18,114.68350982666016,116.42275908285534,114.65436159878705,115.24706694247119,76322100,
224,2020-11-19,115.27621459960938,115.68430461397098,113.49809857736044,114.25598215062608,74113000,
225,2020-11-20,114.01304626464844,115.40250165957605,113.96446836639701,115.27619022842907,73604300,
226,2020-11-23,110.62203216552734,114.28514625847261,110.52486892820643,113.85761911856477,127959300,
227,2020-11-24,111.90458679199219,112.56530706965945,109.39773567263003,110.68031687022992,113874200,
228,2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200,
229,2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698315,46691300,
230,2020-11-30,115.6745834350586,117.54014397849063,113.49808872130923,113.65355580646789,169410200,
231,2020-12-01,119.24052429199219,119.96925956195165,116.60736173944143,117.57900876605405,127728200,
232,2020-12-02,119.59033203125,119.87211059203429,117.46242241782213,118.56038101970898,89004200,
233,2020-12-03,119.45430755615234,120.270487635051,118.74500184780301,120.01785729073868,78967600,
234,2020-12-04,118.7838363647461,119.37654158096201,118.07453084903473,119.1239113052607,78260400,
235,2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,
236,2020-12-08,120.85346221923828,121.43645640289948,119.6000365852931,120.84375108576852,82225500,
237,2020-12-09,118.32717895507812,122.37894545635208,117.5692954268489,120.99920839659741,115089200,
238,2020-12-10,119.74578857421875,120.35793100204793,116.74340254220034,117.08347755039478,81312200,
239,2020-12-11,118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800,
240,2020-12-14,118.32717895507812,119.85266455789507,118.09398573402578,119.12392925566253,79184500,
241,2020-12-15,124.25423431396484,124.27367140820184,120.61055751786674,120.81460252887871,157243700,
242,2020-12-16,124.18621826171875,124.73033828648967,122.97165933994127,123.79756533721344,98208600,
243,2020-12-17,125.05097961425781,125.90603381216341,124.40968896582861,125.24530607028412,94359800,
244,2020-12-18,123.0688247680664,125.43964605507787,122.5441344465272,125.30361605465058,192541500,
245,2020-12-21,124.59429168701172,124.67202522679207,119.94982017477122,121.47530568083864,121251600,
246,2020-12-22,128.14080810546875,130.599073771845,125.9740246713456,127.8784592702847,168904800,
247,2020-12-23,127.24689483642578,128.67520225485305,127.07199067068275,128.41286824547294,88223700,
248,2020-12-24,128.22830200195312,129.67606189128196,127.38297355158525,127.59673715473882,54930100,
249,2020-12-28,132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200,
250,2020-12-29,131.04603576660156,134.85489050709643,130.53106400488656,134.13588116304936,121047300,
251,2020-12-30,129.9286651611328,132.13430846309575,129.61773093964035,131.73592955161843,96452100,
252,2020-12-31,128.9278564453125,130.91973597132423,127.98535756948488,130.27844532518537,99116600,
253,2021-01-04,125.74083709716797,129.82175137838865,123.1659711614339,129.73430670995643,143301900,
254,2021-01-05,127.29544830322266,128.0047611775627,124.78859765458681,125.23556172847019,97664900,
255,2021-01-06,123.01053619384766,127.33437075749549,122.79677262000745,124.09878374563415,155088000,
256,2021-01-07,127.20805358886719,127.89792964576662,124.23481543686934,124.720639051932,109578200,
257,2021-01-08,128.3059539794922,128.8695108634262,126.53754980995937,128.6751696560229,105158200,
258,2021-01-11,125.32302856445312,126.47929089114106,124.85664214589357,125.5270809622862,100384500,
259,2021-01-12,125.14813232421875,126.01289753186738,123.26313483591238,124.85663526886566,91951100,
260,2021-01-13,127.17886352539062,127.72298342309901,124.84691687059603,125.10925086160563,88636800,
261,2021-01-14,125.2550277709961,127.28576659581172,125.10927181431389,127.09144014639318,90221800,
262,2021-01-15,123.53520965576172,126.52788445335536,123.39917965706009,125.12871028033413,111598500,
263,2021-01-19,124.20565795898438,125.06071220220736,123.34089258160077,124.15707263586324,90757300,
264,2021-01-20,128.2865753173828,128.7335395413519,124.90524730001776,125.01212908230433,104319500,
265,2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900,
266,2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400,
267,2021-01-25,138.86782836914062,140.97630120112478,132.66871393860882,139.013584357772,157611700,
268,2021-01-26,139.10096740722656,140.20864422957436,137.3617112330404,139.52849439587914,98390600,
269,2021-01-27,138.0321502685547,140.208644567784,136.42893888339475,139.36330171958025,140843800,
270,2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100,
271,2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800,
272,2021-02-01,130.33673095703125,131.54157860190338,127.21773749244758,129.9577892114423,106239800,
273,2021-02-02,131.1626739501953,132.44524067254102,130.79344323298977,131.88168346118144,83305400,
274,2021-02-03,130.1424102783203,131.92052618668296,129.82176496768204,131.9108002272906,89880900,
275,2021-02-04,133.49456787109375,133.50427900274144,130.77395356806818,132.43547630144383,84183100,
276,2021-02-05,133.08102416992188,133.7232731231055,132.20524094162676,133.65516390896917,75693800,
277,2021-02-08,133.2269744873047,133.2756324021585,131.29050232328603,132.3706427004726,71297200,
278,2021-02-09,132.3511962890625,134.17090160726997,132.19551172596402,132.94478730279516,76774200,
279,2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600,
280,2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000,
281,2021-02-12,131.72842407226562,131.88412349618312,130.09362466607496,130.73587365349886,60145100,
282,2021-02-16,129.60707092285156,132.35120265140839,129.21782237561078,131.84520181246612,80576300,
283,2021-02-17,127.32025146484375,128.66313264506522,125.98711077615506,127.71922556162117,97918500,
284,2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700,
285,2021-02-19,126.3763656616211,127.19378012757379,125.33515742569439,126.73642239782728,87668800,
286,2021-02-22,122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400,
287,2021-02-23,122.47425842285156,123.30139120748287,115.2052066551197,120.43075171253977,158273000,
288,2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900,
289,2021-02-25,117.7352523803711,123.05810538980377,117.29736077604736,121.32599026278942,148199500,
290,2021-02-26,117.99797058105469,121.49139194672976,117.93957960066368,119.29218643059886,164560400,
291,2021-03-01,124.35231018066406,124.48854343367245,119.48681564706342,120.42098970661608,116307900,
292,2021-03-02,121.75416564941406,125.25732102772348,121.64712415132996,124.95566267357219,102260900,
293,2021-03-03,118.77647399902344,122.32828720569532,118.56239100874602,121.45249652917722,112966300,
294,2021-03-04,116.89837646484375,120.2750310748952,115.42900236715201,118.47479946720621,178155000,
295,2021-03-05,118.15367889404297,118.65969453198089,114.40724922583529,117.72552038212189,153766600,
296,2021-03-08,113.22979736328125,117.74497601487798,113.08383103215061,117.67685938357114,154376600,
297,2021-03-09,117.83257293701172,118.77648030379827,115.5944493383936,115.82799105647607,129525800,
298,2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300,
299,2021-03-11,118.67915344238281,119.89552719538874,117.99798711036199,119.24355264557505,103026500,
300,2021-03-12,117.77418518066406,117.91041846338683,115.95449457965704,117.16113540841165,88105100,
301,2021-03-15,120.6545639038086,120.66429697426416,117.18060016691906,118.14397368976827,92403800,
